,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18
TRAXJGG128EF3686D7,0.00115740755459,0.00115740740759,0.00115740757689,0.0269506034006,0.00115740740741,0.0223568074355,0.0611987738107,0.00115740742196,0.00115740753231,0.00115740835561,0.00115740757699,0.00115740772531,0.00115740751548,0.0011574074821,0.680181932799,0.194265584175,0.00115740741596,0.00115740740741
TRAMJUG128F429F8B2,0.000295508300659,0.000295508275115,0.000295508313165,0.000295508319658,0.000295508276829,0.000295508349772,0.000295508319806,0.00029550827456,0.100767655564,0.000295508278623,0.00029550828572,0.000295508369226,0.0613741332109,0.0270718587593,0.196584960549,0.610359783971,0.000295508278214,0.000295508305244
TRBIBAQ128F93279F5,0.067556036177,0.0562786574016,0.331682103688,0.000524109118827,0.000524109014763,0.000524109014675,0.155014375101,0.0215168874655,0.000524109053563,0.000524109317166,0.000524109055162,0.000524109104262,0.0452110669952,0.000524109213554,0.316975673055,0.000524109119353,0.000524109090363,0.000524109014675
TRAYKOC128F930D2B8,0.000399680294887,0.000399680268576,0.0447872077844,0.000399680331718,0.000399680255796,0.000399680344989,0.000399680400299,0.000399680255796,0.000399680272427,0.000399680256299,0.000399680260196,0.0331504858418,0.28777458701,0.156394568553,0.472697306787,0.000399680312584,0.000399680511781,0.000399680258864
TRAQQOG128F934B0A1,0.131770877817,0.000730994156053,0.225860033851,0.143287052459,0.000730994160543,0.000730994159086,0.000730994214009,0.0273010872872,0.000730994505748,0.0398691531422,0.000730994647987,0.000730994273446,0.0513183001238,0.000730994223414,0.277845922745,0.0954376299209,0.000730994158767,0.000730994156025
TRAHHSV128F42374E3,0.115083846226,0.00113378684807,0.664360861977,0.00113378690905,0.00113378684807,0.00113378684807,0.00113378688563,0.00113378684807,0.00113378688906,0.00113378684807,0.00113378688313,0.00113378688992,0.20354848847,0.00113378688919,0.00113378705846,0.0011337869688,0.00113378686603,0.00113378684807
TRAIWQJ128F4287A6F,0.0895089115742,0.0500454162534,0.000459136941076,0.151948327988,0.000459136859996,0.0255680633718,0.479528886554,0.000459136828127,0.000459136831056,0.000459136822774,0.000459136822851,0.000459136868944,0.000459136936049,0.000459136908993,0.000459136899848,0.197890751875,0.000459136834785,0.000459136829386
TRAIQKO128F92E5970,0.000941619626256,0.00094161958943,0.54159606115,0.000941619641222,0.000941619587459,0.000941619585688,0.00094162004105,0.000941619585688,0.124632838675,0.000941619586559,0.000941619588266,0.000941619718584,0.000941619728276,0.000941619650829,0.319646805365,0.00094161970339,0.000941619591285,0.000941619585688
TRAQCXM128F4230BAD,0.000427350459659,0.000427350476431,0.53351578541,0.000427350451816,0.000427350427567,0.00042735042742,0.0700807216594,0.000427350517303,0.000427350452783,0.0004273504781,0.000427350431828,0.0779353523942,0.240395293619,0.000427350487155,0.000427350503261,0.0402248164664,0.0327198249051,0.000427350432683
TRAVBAH128F9305DFC,0.00163398741385,0.00163398692811,0.317784193341,0.154752005107,0.00163398692811,0.00163398700412,0.00163398732303,0.00163398692811,0.00163398712834,0.00163398700317,0.00163398693477,0.0732645613168,0.237202470343,0.00163398700635,0.195754938224,0.00163398721323,0.00163398692939,0.00163398692811
TRBGPHO128F4254D34,0.136361859134,0.000555555558742,0.353171103579,0.322051299643,0.000555555555629,0.0115323496122,0.000555555660984,0.000555555570755,0.0286718553651,0.0106675070046,0.000555555566996,0.015863713588,0.000555555602214,0.0971493809955,0.000555555587673,0.0195309308591,0.00055555555943,0.000555555557969
TRBCWYB128F92E246A,0.149109542202,0.000297088543603,0.262904150777,0.30245065172,0.000297088533136,0.000297088597456,0.0367008978155,0.00568366914829,0.000297088602334,0.000297088546073,0.000297088602957,0.0928971151793,0.000297088561238,0.000297088585984,0.0287917643917,0.113143729429,0.000297088610919,0.00564468215313
TRBHJUJ128F92EBE24,0.000677506813905,0.000677506792485,0.988482384267,0.000677506853569,0.000677506775084,0.000677506775068,0.000677506782009,0.000677506775068,0.000677506776147,0.000677506783925,0.000677506807729,0.000677506791579,0.000677506844734,0.000677506835619,0.00067750691807,0.000677506803247,0.000677506775068,0.000677506829877
TRAYXZX128F930F022,0.00108932461874,0.00108932461874,0.00108932461887,0.00108932461904,0.981481481476,0.00108932462078,0.00108932461874,0.00108932461874,0.00108932461874,0.00108932461874,0.00108932461874,0.00108932461874,0.00108932461894,0.00108932461874,0.00108932461874,0.00108932462019,0.00108932462004,0.00108932461874
TRAXDML128E079159C,0.0179171003302,0.0052468631202,0.103853132431,0.000128008245583,0.000128008194198,0.000128008248801,0.124824435093,0.0072479684599,0.000128008204689,0.00532388175018,0.000128008204146,0.000128008211994,0.116736995206,0.00534774742871,0.0975217020399,0.506299180941,0.000128008206506,0.00878493568373
TRAYRPQ128F428DCC8,0.000474833866406,0.00922084913232,0.225915632031,0.000474833883061,0.000474833808198,0.000474833858498,0.000474833817177,0.000474833814277,0.000474833856344,0.000474833834291,0.000474833820693,0.000474833846274,0.0837548596911,0.046402396987,0.628533422265,0.000474833855173,0.000474833816954,0.000474833815633
TRAQEUQ128F425282E,0.399156649793,0.00073099415975,0.258446114227,0.259679293366,0.000730994157293,0.000730994162881,0.028492469725,0.000730994152047,0.000730994182542,0.000730994152209,0.000730994170776,0.0447225485523,0.000730994190494,0.000730994244326,0.000730994249983,0.000730994208779,0.000730994152972,0.000730994152047
TRAPEPB128E07861CC,0.000411522690914,0.000411522638454,0.000411522664353,0.000411522653009,0.000411522693815,0.000411522657633,0.00041152266634,0.00793136749321,0.00041152263747,0.000411522636141,0.0084322189205,0.000411522831012,0.000411522757591,0.000411522699307,0.000411522697302,0.977463573375,0.000411522650065,0.00041152263802
TRBEELS128F42B63A8,0.243542369036,0.0012077294686,0.00120772962123,0.321070146659,0.0012077294686,0.0012077294686,0.00120772948609,0.0012077294686,0.00120772959456,0.0012077294686,0.00120772955291,0.00120772950204,0.00120772958697,0.00120772958098,0.41727154155,0.00120772952656,0.00120772949222,0.0012077294691
TRAVKGM12903CA66FB,0.000974659116729,0.0009746588982,0.432639693799,0.000974658940312,0.000974658870532,0.000974658869397,0.0314539618341,0.000974658869397,0.000974658869397,0.000974658958478,0.000974658913684,0.000974659109465,0.246950419422,0.000974658984576,0.0488496706241,0.22743568799,0.000974658873504,0.000974659057851
TRAUSOM128F9337BC3,0.000491642106567,0.000491642098153,0.786828074549,0.000491642114614,0.000491642086632,0.000491642084563,0.000491642103847,0.000491642084767,0.0798508589577,0.0234350016675,0.000491642255554,0.00049164209296,0.103003075142,0.00049164211744,0.000491642166811,0.000491642138958,0.000491642146834,0.000491642085845
TRBEUMG128F422305C,0.000805153044305,0.000805152979067,0.34726495848,0.000805153056423,0.000805152984727,0.000805152979067,0.000805153065586,0.000805153071649,0.000805153263536,0.000805153006641,0.000805153017288,0.000805153032399,0.312962899454,0.000805152992044,0.190897708201,0.137602291292,0.000805153095397,0.000805152984213
TRAUQFT128F4270904,0.10962042487,0.128009644083,0.493016925852,0.00115740751103,0.00115740740741,0.00115740740741,0.0011574076531,0.00115740751218,0.00115740745976,0.0951576383534,0.00115740741007,0.0824512406157,0.00115740744642,0.0778552362523,0.00115740756387,0.00115740765721,0.00115740753791,0.00115740740741
TRAYDXA128F42296C6,0.0006172840511,0.000617283964488,0.365824962867,0.000617284060033,0.000617283950618,0.000617283950618,0.00061728401759,0.000617284163503,0.0314348295557,0.00061728395217,0.000617284012601,0.000617283971725,0.131381061007,0.000617283975122,0.46271717051,0.000617284035491,0.00061728400446,0.000617283950618
TRAVGZS128F9338603,0.00111111115954,0.00111111111732,0.334527445821,0.00111111120979,0.00111111111111,0.00111111111111,0.00111111120499,0.00111111111111,0.00111111115415,0.00111111115488,0.00111111112265,0.00111111112796,0.00111111138563,0.001111111147,0.647694775587,0.00111111124285,0.00111111111448,0.00111111111722
TRAMMFP12903CB59C2,0.000524109086447,0.00592347950102,0.306626947386,0.00052410914633,0.000524109031483,0.000524109014675,0.000524109088311,0.00052410901612,0.000524109029193,0.0103356719882,0.000524109030508,0.0251152198564,0.42235400133,0.000524109098621,0.213524519235,0.000524109073611,0.010354961069,0.000524109019159
TRABLYQ128F429A9F8,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.579365079752,0.00793650801889,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.00793650793651,0.293650793182
TRAOXCO128F147830B,0.000289351913379,0.0146670953117,0.250638026044,0.0129495738639,0.000289351853663,0.000289351851904,0.000289352009638,0.000289351888857,0.0155307772319,0.000289351902177,0.000289351857586,0.000289351882316,0.242399011287,0.000289351863356,0.370948564015,0.0329262445015,0.0570471888689,0.000289351852803
TRADUKH128F4256D1B,0.000591016581375,0.000591016558974,0.809841940093,0.0855254419887,0.000591016548464,0.000591016580743,0.000591016621944,0.00059101654851,0.000591016612106,0.000591016550894,0.000591016554583,0.00059101666377,0.000591016617857,0.000591016571109,0.0957673691663,0.000591016636579,0.000591016551881,0.000591016552869
TRADNRG128F4295A0E,0.255610316079,0.0162380191964,0.58817898233,0.000444444501,0.000444444457799,0.000444444444445,0.00896584562522,0.000444444448128,0.000444444511888,0.000444444455927,0.000444444449811,0.000444444524574,0.00044444450102,0.0348018597486,0.000444444485721,0.0908716432985,0.000444444492602,0.00044444444926
TRAPJLL128F92EC0E1,0.00213675218586,0.00213675213675,0.269489469808,0.00213675213684,0.00213675213675,0.00213675213675,0.00213675213675,0.00213675221921,0.00213675213675,0.00213675213675,0.00213675213675,0.0809378766533,0.00213675214266,0.00213675213813,0.0021367523446,0.00213675224981,0.00213675213675,0.617521371027
TRACBWQ128F92F2B91,0.00040257651532,0.000402576496862,0.000402576566422,0.000402576549083,0.000402576490415,0.000402576489533,0.00040257650896,0.000402576496724,0.219899902095,0.000402576499696,0.000402576495263,0.249890088588,0.347053184644,0.0599182714872,0.0886787679393,0.0297288671534,0.000402576490136,0.000402576494478
TRAWNSM12903CA71FC,0.000555555632626,0.000555555556038,0.399849862103,0.114207466468,0.000555555556012,0.000555555564638,0.000555555613815,0.000555555602935,0.000555555658782,0.0255414068835,0.000555555557743,0.000555555607817,0.000555555646958,0.000555555582433,0.452623486222,0.000555555624711,0.00055555556381,0.000555555555761
TRBHTKF128F92CC5D2,0.0974039687747,0.0289376216174,0.00135501371607,0.00135501373889,0.00135501355181,0.00135501355014,0.00135501366223,0.00135501422771,0.00135501415047,0.00135501362457,0.00135501355847,0.00135501398293,0.416997336376,0.00135501358325,0.118282061414,0.3003479848,0.0217708621153,0.00135501355621
TRAZPJO12903CB4EA6,0.000730994277974,0.000730994157676,0.000730994301031,0.000730994185556,0.000730994152047,0.000730994152047,0.0896573651222,0.000730994152762,0.0153693473557,0.000730994191175,0.000730994152086,0.000730994270597,0.0827186778897,0.223054034327,0.463299510533,0.066335797822,0.0515243307755,0.000730994181589
TRAPNOO128F423660C,0.000617284072676,0.00061728396763,0.538901622677,0.363682295731,0.000617283952787,0.000617283950617,0.000617283966562,0.000617283950617,0.000617283998239,0.00061728399786,0.000617283998211,0.000617283976106,0.0881568216291,0.00061728403144,0.000617284071589,0.000617283984798,0.000617284093151,0.000617283950617
TRAXXQA128F9301855,0.000524109059208,0.000524109502559,0.000524109090819,0.000524109110299,0.000524109014675,0.000524109014675,0.000524109083995,0.000524109014675,0.000524109152605,0.000524109092838,0.000524109028487,0.000524109020389,0.253691200595,0.000524109049289,0.737923054076,0.000524109063408,0.000524109016078,0.000524109014675
TRAFEPC128F4237505,0.193045090337,0.00971326985349,0.446215827862,0.000496031809173,0.000496031746104,0.000496031746032,0.0765032621275,0.000496031746032,0.00049603186022,0.0385557084827,0.000496031749847,0.0126841309935,0.000496031862062,0.000496031841695,0.217826360656,0.00049603183266,0.000496031747929,0.000496031746032
TRBATKI128F4284D54,0.000295508285863,0.000295508278009,0.000295508310674,0.0411289655439,0.000295508274811,0.000295508291176,0.000295508283211,0.000295508274634,0.0968971799819,0.000295508278183,0.000295508276309,0.000295508284059,0.000295508309689,0.000295508296968,0.857541230158,0.000295508295496,0.000295508302131,0.000295508275436
TRALDDK128F9300AC5,0.147789012669,0.000383141774666,0.413581699776,0.224125321729,0.000383141764354,0.000383141762452,0.000383141786279,0.000383141762452,0.000383141784853,0.000383141775229,0.000383141769762,0.131454380793,0.00038314181274,0.0179092868173,0.0605425968866,0.000383141803198,0.000383141769504,0.000383141763196
TRADKLT128F9304E1D,0.17125440069,0.00077160496143,0.572633860261,0.000771605040236,0.000771604949004,0.000771604944133,0.000771605213701,0.000771604982135,0.000771605038894,0.000771604942255,0.000771604939705,0.000771605087526,0.000771604989163,0.000771605024662,0.000771605062969,0.244537663992,0.000771604942801,0.000771604938496
TRBBQFV128F4252EFF,0.000805153046679,0.000805153003211,0.760330843173,0.000805153176642,0.000805152984446,0.000805152979752,0.0235805537498,0.000805152979066,0.000805153000708,0.000805153136374,0.000805152997801,0.000805153004848,0.000805153064608,0.0198503724526,0.18496608811,0.000805153102755,0.000805153031702,0.00080515300527
TRAPDIH128F426DE71,0.00102880658436,0.00102880658436,0.00102880658436,0.00102880658436,0.945115617976,0.00102880685353,0.00102880658436,0.0384234763866,0.00102880658436,0.00102880658765,0.00102880659342,0.00102880658436,0.00102880658496,0.00102880658436,0.0010288065876,0.00102880658436,0.00102880658436,0.00102880658676
TRABHWW128F424E9D2,0.0967737862323,0.000610500633609,0.000610500669311,0.000610500621839,0.000610500610807,0.000610500610501,0.0306317727261,0.000610500621285,0.000610500621695,0.000610500629918,0.000610500615984,0.000610500745331,0.472688815673,0.0185270833425,0.146288696363,0.227763838038,0.000610500619534,0.00061050062483
TRAUTTP128F425BDEB,0.00163398694925,0.0016339869281,0.00163398709758,0.00163398692971,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.00163398694216,0.00163398692885,0.285643050247,0.00163398696438,0.00163398707493,0.688213158513,0.0016339869281,0.0016339869281
TRBGDXT128F1487E86,0.000509684140096,0.0191594496317,0.335881849068,0.0336820980854,0.000509683996557,0.000509683996204,0.059664228429,0.000509683995923,0.0105653112091,0.000509683999122,0.000509684000042,0.119314425542,0.14010948642,0.0264583984128,0.140727928022,0.0997888164207,0.0110802206275,0.000509684004433
TRARKRC128E0791D82,0.000391236399909,0.000391236306729,0.477351737922,0.00039123635696,0.000391236381576,0.000391236316907,0.138931067216,0.000391236306819,0.0735878427874,0.000391236316435,0.000391236313412,0.000391236322826,0.146147658006,0.000391236359397,0.158895621729,0.000391236333488,0.000391236314496,0.000391236311863
TRAPZYB128F9309217,0.000868055732854,0.000868055555557,0.000868055651965,0.000868055811596,0.88702113361,0.000868055626809,0.000868055555557,0.000868055555557,0.000868055555557,0.000868055557904,0.000868055562354,0.000868055678929,0.000868055563225,0.000868055555557,0.000868055564758,0.0833332027104,0.000868055587804,0.0166248295639
TRAFMIA128F92E2B2B,0.20436059555,0.0958519655657,0.381803400164,0.000712250841826,0.000712250714634,0.000712250716385,0.000712250793386,0.000712250742725,0.000712250733483,0.000712250951305,0.000712250728561,0.000712250810197,0.106149460288,0.000712250811216,0.116016014131,0.0789230820388,0.00906072370546,0.000712250713731
TRARPCK128F92FEA7F,0.283401307268,0.00135501355016,0.141071233183,0.00135501368625,0.00135501355014,0.00135501355014,0.00135501384356,0.00135501355014,0.00135501367901,0.00135501355014,0.00135501355412,0.0013550136275,0.349494730995,0.001355013686,0.207062537829,0.00135501374848,0.00135501358249,0.00135501356742
TRBDDKF128F426BF7B,0.0810744288261,0.206507039078,0.392060459172,0.0633716464788,0.000816993466672,0.000816993464053,0.000816993512382,0.00081699349718,0.000816993621699,0.000816993478546,0.000816993489761,0.000816993513321,0.000816993503872,0.000816993559137,0.231659628273,0.000816993605789,0.0155228759848,0.00081699347501
TRARMHA128F92E7D32,0.00075075081787,0.000750750756455,0.0308245728053,0.000750750816957,0.000750750751207,0.000750750750751,0.000750750866272,0.000750750850231,0.000750751011483,0.000750750780175,0.000750750769685,0.000750750782598,0.37613233764,0.0843443649084,0.000750750848841,0.484830053459,0.000750750787117,0.0141089105976
TRAZVYP128F1459AD9,0.000712250842615,0.000712250712269,0.42765455586,0.000712250805375,0.000712250712251,0.000712250712251,0.000712250899716,0.000712250713559,0.131956542215,0.000712250712251,0.000712250732989,0.00071225073647,0.000712250832555,0.000712250748806,0.39188232979,0.00071225089947,0.0385350613235,0.000712250751906
TRAYDJL128F145F261,0.000478927295736,0.000478927214902,0.000478927284043,0.000478927247589,0.000478927215059,0.00047892723097,0.000478927253559,0.000478927220031,0.0208592059131,0.000478927271901,0.000478927208353,0.044124690681,0.612645092246,0.00047892721856,0.230964246005,0.0775347233419,0.00812491492542,0.000478927227208
TRBAHPZ128F427FCEA,0.000638569641787,0.000638569608769,0.119277489785,0.000638569642819,0.000638569604087,0.000638569604087,0.000638569638409,0.00063856960448,0.0569356955986,0.000638569625941,0.000638569608079,0.254255368172,0.135640981601,0.000638569692267,0.425589059713,0.000638569637926,0.000638569615252,0.000638569606968
TRAGNAX128F9313AE8,0.000555555648881,0.042125151889,0.421362396065,0.000555555604131,0.000555555556647,0.000555555555556,0.000555555601093,0.0005555555557,0.00055555559874,0.000555555556416,0.00055555555584,0.000555555606249,0.0168585072043,0.000555555594987,0.51187616652,0.000555555579436,0.000555555749555,0.000555555557546
TRAVUOI128F424142F,0.00025960544078,0.000259605408182,0.0887706141667,0.361851307304,0.000259605400019,0.000259605400692,0.000259605443994,0.000259605454636,0.000259605414838,0.000259605415202,0.000259605433111,0.000259605409757,0.117985149193,0.00633811924193,0.294150845069,0.127788700001,0.000259605400358,0.000259605402803
TRAPFIP128F42AC31E,0.000584795358423,0.000584795333772,0.000584795434765,0.026917960036,0.000584795322778,0.000584795417251,0.000584795328718,0.000584795322224,0.000584795343463,0.000584795352214,0.000584795321662,0.319450627944,0.0487814211272,0.000584795341486,0.596662855929,0.000584795377646,0.000584795387362,0.000584795321718
TRBESEX128F147BB13,0.00082918740243,0.000829187396352,0.000829187396352,0.000829187396352,0.970710376273,0.0160226253736,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187398313,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187396352,0.000829187399579
TRBGEGB128F9345BD0,0.0872762189433,0.00052910054382,0.131483664339,0.100488771026,0.00052910052987,0.000529100529101,0.000529100572815,0.000529100531954,0.0415305983628,0.000529100536395,0.000529100542431,0.000529100577245,0.000529100604297,0.0319906143623,0.600880926292,0.000529100615327,0.000529100532628,0.000529100558523
TRBDOVF128E0795641,0.000205761367898,0.0139416190646,0.13506055249,0.0401777595738,0.000205761317821,0.000205761317084,0.0127658123575,0.000205761329532,0.0446691212096,0.000205761383075,0.000205761317531,0.000205761357965,0.422034265547,0.000205761339557,0.296629249061,0.0326640073089,0.000205761341169,0.000205761316958
TRAVTUD128F93094F2,0.00205761361644,0.00205761316873,0.492309264931,0.102900939735,0.00205761316873,0.00205761316873,0.00205761352351,0.0020576131708,0.00205761323107,0.00205761326053,0.00205761316908,0.00205761323237,0.00205761347973,0.00205761326707,0.373925596207,0.00205761332284,0.00205761316873,0.0020576131785
TRAEHTU128F93353E5,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.918981481537,0.043981481398,0.00231481481482,0.00231481484251,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482,0.00231481481482
TRAINGP12903C956AD,0.076333017204,0.000455373406193,0.000455373446199,0.000455373432044,0.000455373407633,0.000455373406193,0.000455373413809,0.000455373406193,0.000455373409414,0.000455373408045,0.000455373409221,0.000455373406672,0.000455373495486,0.000455373455037,0.916381008005,0.000455373416726,0.000455373466207,0.000455373406193
TRAWDLK128EF342E1E,0.000234411669023,0.000234411628068,0.000234411668684,0.000234411680992,0.000234411630518,0.000234411626817,0.198898253463,0.000234411628109,0.000234411643971,0.000234411631301,0.000234411630399,0.000234411650803,0.188150224288,0.00597705275008,0.000234411668251,0.603692706389,0.000234411704208,0.00023441164938
TRAJEZT128E0795DF3,0.000816993513526,0.0158085057495,0.226421135869,0.1859791884,0.000816993465121,0.000816993464052,0.000816993479684,0.000816993464052,0.000816993517717,0.000816993490555,0.000816993464142,0.000816993498342,0.12144585689,0.000816993596305,0.424984053536,0.000816993530063,0.000816993770322,0.0155573373009
TRADPDI128F92EBD32,0.154604192094,0.101498042154,0.556941236513,0.00191570901074,0.00191570881226,0.00191570881226,0.00191570891086,0.00191570881226,0.00191570898817,0.00191570894233,0.00191570881226,0.00191570891652,0.00191570906921,0.00191570882978,0.0942418447621,0.00191570892859,0.0678104688191,0.00191570881226
TRAICIO12903CBD65B,0.092326627814,0.0651741563923,0.633445039882,0.0011574076237,0.00115740740834,0.00115740740741,0.00115740741072,0.00115740743795,0.0011574074504,0.001157407445,0.00115740740817,0.0873353266138,0.00115740751784,0.00115740744582,0.0011574075308,0.00115740750546,0.106672552294,0.00115740741177
TRALTTR12903C9E32E,0.00104821805169,0.00104821802935,0.347977222743,0.00104821806073,0.00104821802935,0.00104821802935,0.00104821802935,0.00104821811593,0.17218481788,0.00104821802935,0.00104821805311,0.00104821809726,0.00104821810458,0.00104821804499,0.464114688542,0.00104821810099,0.00104821802935,0.00104821802935
TRAJAPH128F4271357,0.462505450364,0.000408496732026,0.000408496735646,0.00040849674549,0.457654635231,0.000408496732242,0.0130570660395,0.00776143779381,0.000408496732026,0.00040849676328,0.000408496734204,0.000408496742207,0.000408496743857,0.000408496734782,0.000408496732026,0.000408496757355,0.0151143786937,0.0390050709925
TRAXLIU128E07860D4,0.0213841299473,0.0109303746095,0.000146972398214,0.000146972405749,0.000146972369267,0.00014697237986,0.000146972383194,0.000146972369983,0.000146972377648,0.00439234847376,0.000146972370092,0.00440723607746,0.0276843872282,0.0099721803443,0.000146972391606,0.916949901317,0.000146972373081,0.00280971818429
TRAEHXW128F146F3C5,0.0912691308594,0.0310141928686,0.147073174133,0.192181377922,0.000363108206488,0.000363108206246,0.0321445996886,0.000363108206342,0.000363108225603,0.000363108224746,0.000363108210496,0.0373472304646,0.000363108265907,0.125224115526,0.204485701195,0.13599250329,0.000363108209246,0.000363108296842
TRAIWNA128F145E2CD,0.000730994264582,0.0514992164117,0.000730994257426,0.0304368784774,0.000730994152552,0.000730994152047,0.000730994243604,0.000730994172964,0.000730994181762,0.000730994152816,0.000730994152047,0.000730994195982,0.000730994234833,0.000730994155825,0.907098992279,0.000730994206224,0.000730994157126,0.000730994152047
TRASGLA128F147F4F6,0.0642113205859,0.000703234890456,0.494424800359,0.000703234954736,0.000703234883106,0.00070323488045,0.000703234931253,0.000703234895131,0.000703234952489,0.0574849034835,0.000703234881291,0.111540341421,0.000703234994918,0.000703234935378,0.263196580136,0.000703234982769,0.000703234884336,0.000703234949104
TRAOFJS12903CF3F3D,0.00088183424298,0.000881834215168,0.000881834216163,0.000881834229664,0.000881834239886,0.179299226338,0.00088183421773,0.000881834215168,0.000881834215168,0.000881834216849,0.806591426133,0.000881834215168,0.00088183422172,0.000881834216289,0.000881834215288,0.000881834222136,0.000881834215168,0.000881834215168
TRBHHUC128F4294C6F,0.202081722356,0.0161524756071,0.317687389565,0.000816993516559,0.000816993475794,0.000816993464053,0.000816993742722,0.000816993474958,0.000816993782053,0.000816993466999,0.000816993477033,0.0357846640727,0.0821118482951,0.000816993522582,0.000816993610107,0.336377977534,0.000816993567927,0.00081699346944
TRAUONA128F4255A38,0.000345065613213,0.000345065572499,0.000345065611813,0.000345065638909,0.000345065563426,0.000345065562457,0.0443631262704,0.000345065595434,0.0249956755254,0.000345065567255,0.000345065571543,0.0422473405171,0.102293784042,0.0332820327775,0.259901183199,0.489121136208,0.000345065595759,0.000345065568499
TRAUIHC128F427EEF9,0.148793162818,0.0494235376831,0.354136771293,0.10421471282,0.000478927203471,0.000478927208171,0.000478927262218,0.000478927204176,0.000478927327562,0.000478927213836,0.000478927203506,0.0318819154996,0.158889530747,0.000478927238479,0.000478927280495,0.147392169526,0.000478927267901,0.000478927204147
TRACTWW12903CB7550,0.000645994867852,0.010775049643,0.00064599493619,0.000645994868392,0.000645994832636,0.000645994832042,0.000645994892748,0.000645994972062,0.000645994918122,0.000645994832691,0.000645994843822,0.170968512747,0.212345750586,0.0278512409457,0.388730746648,0.181576760944,0.000645994858606,0.000645994832042
TRAYJMK128F9300253,0.000345065588056,0.000345065563022,0.335765704468,0.000345065597614,0.00034506556409,0.000345065562457,0.00034506557298,0.000345065562744,0.0308717610955,0.000345065571469,0.000345065562921,0.000345065580104,0.0418243928942,0.000345065592405,0.562414349909,0.0246379391834,0.00034506556914,0.000345065563292
TRBGUHX128F4279757,0.000367917648856,0.000367917594873,0.659526704629,0.039441269292,0.000367917589345,0.000367917595285,0.000367917598218,0.00036791758682,0.0485971848383,0.0147295336777,0.000367917592962,0.000367917650262,0.00036791763768,0.056901260386,0.000367917660057,0.162838029772,0.0139189236618,0.000367917588897
TRABVWG128F9359323,0.000529100654055,0.0179451021984,0.000529100579868,0.000529100669117,0.000529100529225,0.000529100529101,0.0208570381203,0.000529100529101,0.0391396588713,0.000529100625513,0.000529100550253,0.197779198824,0.492761920895,0.0284488461361,0.165860975636,0.0319162535876,0.000529100535985,0.000529100529101
TRBDFUU128F92EF5BC,0.317349054063,0.000483091792471,0.411148703143,0.0980681014101,0.000483091789836,0.000483091817948,0.000483091835757,0.000483091791679,0.000483091831754,0.000483091812098,0.000483091789551,0.104908920566,0.000483091845104,0.000483091849066,0.0254051033426,0.0373230156933,0.000483091838466,0.000483091788908
TRAAQBF12903CF796B,0.000730994246387,0.0139619634877,0.470218641747,0.124498856972,0.000730994152047,0.000730994152047,0.000730994263264,0.381086619029,0.000730994239957,0.000730994177539,0.000730994152127,0.000730994199958,0.000730994229944,0.000730994227327,0.000730994225977,0.000730994188434,0.00073099415749,0.000730994152047
TRAKWNL12903CC37B6,0.000424088355122,0.000424088221879,0.623782319017,0.00042408825712,0.000424088210364,0.000424088210348,0.000424088286835,0.0126865660474,0.0004240882269,0.000424088221561,0.000424088211185,0.000424088229967,0.16455781178,0.000424088229461,0.0819404776226,0.111519678428,0.000424088225303,0.000424088218606
TRAETAG128F93385AE,0.000566893424036,0.000566893424036,0.000566893427863,0.000566893430676,0.000566893437725,0.200167510444,0.000566893424036,0.000566893424036,0.000566893433291,0.000566893426953,0.790762194713,0.000566893431063,0.000566893425533,0.000566893426489,0.00056689343031,0.000566893426021,0.000566893424036,0.000566893427101
TRAZLLR128F42A8DCC,0.00052910062201,0.000529100537596,0.458029823133,0.0666670466607,0.000529100529112,0.000529100529101,0.000529100579099,0.0486089051888,0.000529100565935,0.000529100545039,0.000529100553051,0.000529100560031,0.000529100603505,0.0295511792826,0.330336582577,0.0604572563702,0.000529100633767,0.000529100529383
TRBEYDS128F148C563,0.0140695180078,0.00945407930157,0.0842300746197,0.0161244083702,0.000236406620728,0.000236406650294,0.000236406653592,0.000236406619463,0.000236406624672,0.000236406621444,0.000236406630606,0.000236406643304,0.0770033254615,0.000236406643847,0.000236406650875,0.796281714587,0.00023640666926,0.000236406624629
TRAEGGV128F92F29B2,0.140279084997,0.015785758877,0.000276395833782,0.000276395816115,0.000276395815689,0.000276395800166,0.00027639583287,0.000276395801011,0.000276395814367,0.000276395803449,0.000276395824259,0.14002374562,0.59124098344,0.000276395880398,0.000276395837994,0.109077281406,0.000276395798932,0.000276395801445
